id,url,school_link,school_number,student_number,sex,div_point,div,grades,school_name,school_tats
"1548669677-3259","https://matokeo.necta.go.tz/csee/csee.htm","S1969 DUNDA","https://matokeo.necta.go.tz/csee/results/s1969.htm","S1969/0001","F","22","III","CIV - 'D'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S1969 DUNDA SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 9;  DIV-III = 21;  DIV-IV = 54;  DIV-0 = 46"
"1548660174-937","https://matokeo.necta.go.tz/csee/csee.htm","S4411 KHATAMUL ANBIYAA BOYS SEMINARY","https://matokeo.necta.go.tz/csee/results/s4411.htm","S4411/0001","M","24","III","CIV - 'C'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S4411 KHATAMUL ANBIYAA BOYS SEMINARY","DIV-I = 0;  DIV-II = 1;  DIV-III = 5;  DIV-IV = 12;  DIV-0 = 0"
"1548676844-4809","https://matokeo.necta.go.tz/csee/csee.htm","S0194 FARAJA SEMINARY","https://matokeo.necta.go.tz/csee/results/s0194.htm","S0194/0001","F","16","I","CIV - 'C'   HIST - 'C'   GEO - 'C'   B/KNOWL - 'C'   KISW - 'C'   ENGL - 'A'   PHY - 'C'   CHEM - 'B'   BIO - 'B'   B/MATH - 'B'","S0194 FARAJA SEMINARY","DIV-I = 26;  DIV-II = 59;  DIV-III = 43;  DIV-IV = 6;  DIV-0 = 0"
"1548669268-3156","https://matokeo.necta.go.tz/csee/csee.htm","S2074 MSINDO","https://matokeo.necta.go.tz/csee/results/s2074.htm","S2074/0001","F","29","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'F'   LIT ENG - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S2074 MSINDO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 7;  DIV-IV = 30;  DIV-0 = 5"
"1548674147-4257","https://matokeo.necta.go.tz/csee/csee.htm","S0865 IGOTA","https://matokeo.necta.go.tz/csee/results/s0865.htm","S0865/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S0865 IGOTA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 7;  DIV-IV = 21;  DIV-0 = 7"
"1548671753-3727","https://matokeo.necta.go.tz/csee/csee.htm","S1466 MAGADINI","https://matokeo.necta.go.tz/csee/results/s1466.htm","S1466/0001","F","28","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S1466 MAGADINI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 3;  DIV-III = 12;  DIV-IV = 51;  DIV-0 = 12"
"1548673107-4032","https://matokeo.necta.go.tz/csee/csee.htm","S1122 CHIKANAMLILO","https://matokeo.necta.go.tz/csee/results/s1122.htm","S1122/0001","F","26","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   AGRI - 'F'   B/MATH - 'F'","S1122 CHIKANAMLILO SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 9;  DIV-III = 10;  DIV-IV = 27;  DIV-0 = 6"
"1548664431-2051","https://matokeo.necta.go.tz/csee/csee.htm","S3218 KIBUNGOJUU","https://matokeo.necta.go.tz/csee/results/s3218.htm","S3218/0001","F","32","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S3218 KIBUNGOJUU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 3;  DIV-IV = 11;  DIV-0 = 8"
"1548666164-2436","https://matokeo.necta.go.tz/csee/csee.htm","S2828 MOUNT CHAFUKWE","https://matokeo.necta.go.tz/csee/results/s2828.htm","S2828/0001","F","32","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'F'   ENGL - 'D'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S2828 MOUNT CHAFUKWE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 12;  DIV-IV = 27;  DIV-0 = 26"
"1548657358-335","https://matokeo.necta.go.tz/csee/csee.htm","S5106 OLMOTONYI FOREST","https://matokeo.necta.go.tz/csee/results/s5106.htm","S5106/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S5106 OLMOTONYI FOREST SECONDARY SCHOOL","DIV-I = 3;  DIV-II = 17;  DIV-III = 19;  DIV-IV = 86;  DIV-0 = 25"
"1548671880-3756","https://matokeo.necta.go.tz/csee/csee.htm","S1432 JORDAN","https://matokeo.necta.go.tz/csee/results/s1432.htm","S1432/0001","F","24","III","CIV - 'D'   HIST - 'C'   GEO - 'D'   KISW - 'B'   ENGL - 'C'   LIT ENG - 'X'   PHY - 'F'   CHEM - 'F'   BIO - 'C'   B/MATH - 'F'","S1432 JORDAN SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 15;  DIV-IV = 32;  DIV-0 = 1"
"1548661612-1394","https://matokeo.necta.go.tz/csee/csee.htm","S3906 SAMARITAN TECH","https://matokeo.necta.go.tz/csee/results/s3906.htm","S3906/0001","F","24","III","CIV - 'D'   HIST - 'C'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S3906 SAMARITAN TECH SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 11;  DIV-III = 13;  DIV-IV = 6;  DIV-0 = 0"
"1548679083-5625","https://matokeo.necta.go.tz/csee/csee.htm","P0830 MASIMBWE  CENTRE","https://matokeo.necta.go.tz/csee/results/p0830.htm","P0830/0001","F","-","0","PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","P0830 MASIMBWE SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 3;  DIV-0 = 1"
"1548678124-5226","https://matokeo.necta.go.tz/csee/csee.htm","P2401 KIDOTI  CENTRE","https://matokeo.necta.go.tz/csee/results/p2401.htm","P2401/0001","F","34","0","CIV - 'F'   GEO - 'F'   E/D/KIISLAMU - 'F'   KISW - 'F'   ENGL - 'F'   ARABIC LANGUAGE - 'D'   PHY - 'X'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","P2401 KIDOTI SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 6;  DIV-0 = 14"
"1548663698-1894","https://matokeo.necta.go.tz/csee/csee.htm","S3377 MASHINDEI","https://matokeo.necta.go.tz/csee/results/s3377.htm","S3377/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S3377 MASHINDEI SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 3;  DIV-III = 4;  DIV-IV = 27;  DIV-0 = 55"
"1548673925-4209","https://matokeo.necta.go.tz/csee/csee.htm","S0918 KIMNYAKI","https://matokeo.necta.go.tz/csee/results/s0918.htm","S0918/0001","F","-","ABS","CIV - 'X'   HIST - 'X'   GEO - 'X'   KISW - 'X'   ENGL - 'X'   BIO - 'X'   B/MATH - 'X'","S0918 KIMNYAKI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 8;  DIV-III = 16;  DIV-IV = 93;  DIV-0 = 28"
"1548667142-2650","https://matokeo.necta.go.tz/csee/csee.htm","S2610 NANGARU","https://matokeo.necta.go.tz/csee/results/s2610.htm","S2610/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S2610 NANGARU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 1;  DIV-IV = 12;  DIV-0 = 7"
"1548676970-4842","https://matokeo.necta.go.tz/csee/csee.htm","S0148 RUBYA SEMINARY","https://matokeo.necta.go.tz/csee/results/s0148.htm","S0148/0001","M","13","I","CIV - 'B'   HIST - 'B'   GEO - 'A'   B/KNOWL - 'B'   KISW - 'B'   ENGL - 'B'   PHY - 'C'   CHEM - 'C'   BIO - 'B'   B/MATH - 'C'","S0148 RUBYA SEMINARY","DIV-I = 36;  DIV-II = 6;  DIV-III = 0;  DIV-IV = 0;  DIV-0 = 0"
"1548679661-5861","https://matokeo.necta.go.tz/csee/csee.htm","P0351 BAGAMOYO  CENTRE","https://matokeo.necta.go.tz/csee/results/p0351.htm","P0351/0001","F","22","III","CIV - 'D'   HIST - 'C'   GEO - 'C'   KISW - 'B'   ENGL - 'C'   PHY - 'F'   CHEM - 'C'   BIO - 'D'   B/MATH - 'D'","P0351 BAGAMOYO SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 2;  DIV-III = 15;  DIV-IV = 81;  DIV-0 = 15"
"1548669275-3158","https://matokeo.necta.go.tz/csee/csee.htm","S2072 MGOMBASI","https://matokeo.necta.go.tz/csee/results/s2072.htm","S2072/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S2072 MGOMBASI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 5;  DIV-IV = 15;  DIV-0 = 48"
"1548662010-1519","https://matokeo.necta.go.tz/csee/csee.htm","S3772 REBU","https://matokeo.necta.go.tz/csee/results/s3772.htm","S3772/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S3772 REBU SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 8;  DIV-III = 22;  DIV-IV = 89;  DIV-0 = 64"
"1548675663-4557","https://matokeo.necta.go.tz/csee/csee.htm","S0523 NAMTUMBO","https://matokeo.necta.go.tz/csee/results/s0523.htm","S0523/0001","F","23","III","CIV - 'D'   HIST - 'C'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   PHY - 'D'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S0523 NAMTUMBO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 3;  DIV-IV = 7;  DIV-0 = 1"
"1548661351-1289","https://matokeo.necta.go.tz/csee/csee.htm","S4012 NAMANDITI SOUTH","https://matokeo.necta.go.tz/csee/results/s4012.htm","S4012/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   LIT ENG - 'F'   BIO - 'F'   B/MATH - 'F'","S4012 NAMANDITI SOUTH SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 2;  DIV-IV = 17;  DIV-0 = 7"
"1548672645-3928","https://matokeo.necta.go.tz/csee/csee.htm","S1238 MKULA","https://matokeo.necta.go.tz/csee/results/s1238.htm","S1238/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S1238 MKULA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 7;  DIV-III = 21;  DIV-IV = 35;  DIV-0 = 13"
"1548673591-4137","https://matokeo.necta.go.tz/csee/csee.htm","S1002 AL MADRASA TUS SAIFIYA TUL BURHANIYAH SEMINARY","https://matokeo.necta.go.tz/csee/results/s1002.htm","S1002/0001","F","19","II","CIV - 'C'   GEO - 'C'   KISW - 'C'   ENGL - 'B'   LIT ENG - 'D'   PHY - 'D'   CHEM - 'C'   BIO - 'B'   B/MATH - 'C'","S1002 AL MADRASA TUS SAIFIYA TUL BURHANIYAH SEMINARY","DIV-I = 0;  DIV-II = 9;  DIV-III = 4;  DIV-IV = 1;  DIV-0 = 1"
"1548672361-3867","https://matokeo.necta.go.tz/csee/csee.htm","S1305 MINUNGWINI","https://matokeo.necta.go.tz/csee/results/s1305.htm","S1305/0001","F","31","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'F'   ARABIC LANGUAGE - 'D'   BIO - 'F'   B/MATH - 'F'","S1305 MINUNGWINI SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 7;  DIV-IV = 53;  DIV-0 = 29"
"1548674049-4235","https://matokeo.necta.go.tz/csee/csee.htm","S0888 LANG'ATABORA","https://matokeo.necta.go.tz/csee/results/s0888.htm","S0888/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   LIT ENG - 'F'   BIO - 'D'   B/MATH - 'F'","S0888 LANG'ATABORA SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 6;  DIV-III = 12;  DIV-IV = 54;  DIV-0 = 23"
"1548660909-1115","https://matokeo.necta.go.tz/csee/csee.htm","S4205 MTUNDURU","https://matokeo.necta.go.tz/csee/results/s4205.htm","S4205/0001","F","27","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S4205 MTUNDURU SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 1;  DIV-III = 7;  DIV-IV = 37;  DIV-0 = 23"
"1548673699-4161","https://matokeo.necta.go.tz/csee/csee.htm","S0973 EINOTI","https://matokeo.necta.go.tz/csee/results/s0973.htm","S0973/0001","F","28","IV","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S0973 EINOTI SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 8;  DIV-III = 20;  DIV-IV = 55;  DIV-0 = 30"
"1548678985-5583","https://matokeo.necta.go.tz/csee/csee.htm","P0933 BASHNET  CENTRE","https://matokeo.necta.go.tz/csee/results/p0933.htm","P0933/0001","F","29","IV","CIV - 'D'   HIST - 'C'   GEO - 'D'   KISW - 'F'   ENGL - 'D'   LIT ENG - 'X'   BIO - 'D'   B/MATH - 'F'","P0933 BASHNET SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 1;  DIV-III = 2;  DIV-IV = 16;  DIV-0 = 2"
"1548671790-3736","https://matokeo.necta.go.tz/csee/csee.htm","S1457 IBANDA","https://matokeo.necta.go.tz/csee/results/s1457.htm","S1457/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1457 IBANDA SECONDARY SCHOOL","DIV-I = 4;  DIV-II = 8;  DIV-III = 17;  DIV-IV = 35;  DIV-0 = 4"
"1548673158-4043","https://matokeo.necta.go.tz/csee/csee.htm","S1110 KALOLENI","https://matokeo.necta.go.tz/csee/results/s1110.htm","S1110/0001","F","32","IV","CIV - 'D'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S1110 KALOLENI SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 28;  DIV-III = 46;  DIV-IV = 117;  DIV-0 = 47"
"1548672039-3793","https://matokeo.necta.go.tz/csee/csee.htm","S1392 NATTA","https://matokeo.necta.go.tz/csee/results/s1392.htm","S1392/0001","F","24","III","CIV - 'C'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'F'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S1392 NATTA SECONDARY SCHOOL","DIV-I = 3;  DIV-II = 10;  DIV-III = 25;  DIV-IV = 66;  DIV-0 = 7"
"1548670218-3371","https://matokeo.necta.go.tz/csee/csee.htm","S1844 KIKWE","https://matokeo.necta.go.tz/csee/results/s1844.htm","S1844/0001","F","27","IV","CIV - 'D'   HIST - 'D'   GEO - 'F'   KISW - 'C'   ENGL - 'C'   BIO - 'D'   B/MATH - 'F'   COMM - 'D'   B/KEEPING - 'F'","S1844 KIKWE SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 2;  DIV-III = 13;  DIV-IV = 41;  DIV-0 = 18"
"1548666542-2514","https://matokeo.necta.go.tz/csee/csee.htm","S2748 PATEMA","https://matokeo.necta.go.tz/csee/results/s2748.htm","S2748/0001","F","31","IV","CIV - 'F'   HIST - 'D'   GEO - 'F'   KISW - 'C'   ENGL - 'D'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S2748 PATEMA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 0;  DIV-III = 2;  DIV-IV = 12;  DIV-0 = 22"
"1548677603-5016","https://matokeo.necta.go.tz/csee/csee.htm","P4352 MSHIKAMANO VTC","https://matokeo.necta.go.tz/csee/results/p4352.htm","P4352/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","P4352 MSHIKAMANO VTC","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 46;  DIV-0 = 18"
"1548671961-3778","https://matokeo.necta.go.tz/csee/csee.htm","S1408 CHIKOPELO","https://matokeo.necta.go.tz/csee/results/s1408.htm","S1408/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S1408 CHIKOPELO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 2;  DIV-III = 5;  DIV-IV = 14;  DIV-0 = 2"
"1548671615-3695","https://matokeo.necta.go.tz/csee/csee.htm","S1500 NYAKITONTO","https://matokeo.necta.go.tz/csee/results/s1500.htm","S1500/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   LIT ENG - 'F'   BIO - 'D'   B/MATH - 'F'","S1500 NYAKITONTO SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 17;  DIV-III = 15;  DIV-IV = 55;  DIV-0 = 14"
"1548656509-105","https://matokeo.necta.go.tz/csee/csee.htm","S5377 ROHILA","https://matokeo.necta.go.tz/csee/results/s5377.htm","S5377/0001","F","24","III","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   LIT ENG - 'D'   PHY - 'D'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S5377 ROHILA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 2;  DIV-III = 14;  DIV-IV = 10;  DIV-0 = 0"
"1548660941-1128","https://matokeo.necta.go.tz/csee/csee.htm","S4189 USOJI","https://matokeo.necta.go.tz/csee/results/s4189.htm","S4189/0001","F","19","II","CIV - 'C'   HIST - 'C'   GEO - 'D'   KISW - 'B'   ENGL - 'B'   LIT ENG - 'C'   CHEM - 'D'   BIO - 'B'   B/MATH - 'F'","S4189 USOJI  SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 12;  DIV-III = 6;  DIV-IV = 44;  DIV-0 = 14"
"1548665750-2342","https://matokeo.necta.go.tz/csee/csee.htm","S2923 MSANKWI","https://matokeo.necta.go.tz/csee/results/s2923.htm","S2923/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S2923 MSANKWI SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 3;  DIV-III = 6;  DIV-IV = 51;  DIV-0 = 25"
"1548679426-5768","https://matokeo.necta.go.tz/csee/csee.htm","P0528 SABASABA  CENTRE","https://matokeo.necta.go.tz/csee/results/p0528.htm","P0528/0001","F","25","III","CIV - 'D'   HIST - 'C'   GEO - 'D'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'C'   LIT ENG - 'D'   BIO - 'D'","P0528 SABASABA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 3;  DIV-IV = 88;  DIV-0 = 32"
"1548677704-5051","https://matokeo.necta.go.tz/csee/csee.htm","P4084 NYAILIGAMBA  CENTRE","https://matokeo.necta.go.tz/csee/results/p4084.htm","P4084/0001","F","31","IV","HIST - 'F'   GEO - 'D'   KISW - 'F'   ENGL - 'D'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","P4084 NYAILIGAMBA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 0;  DIV-III = 0;  DIV-IV = 27;  DIV-0 = 6"
"1548668849-3041","https://matokeo.necta.go.tz/csee/csee.htm","S2191 MWANAMWEMA SHEIN","https://matokeo.necta.go.tz/csee/results/s2191.htm","S2191/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   PHY - 'F'   CHEM - 'F'   BIO - 'D'   B/MATH - 'F'","S2191 MWANAMWEMA SHEIN SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 8;  DIV-IV = 16;  DIV-0 = 9"
"1548672019-3789","https://matokeo.necta.go.tz/csee/csee.htm","S1397 KATORO","https://matokeo.necta.go.tz/csee/results/s1397.htm","S1397/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S1397 KATORO SECONDARY SCHOOL","DIV-I = 4;  DIV-II = 24;  DIV-III = 47;  DIV-IV = 131;  DIV-0 = 166"
"1548672393-3874","https://matokeo.necta.go.tz/csee/csee.htm","S1297 JONGOWE","https://matokeo.necta.go.tz/csee/results/s1297.htm","S1297/0001","F","27","IV","CIV - 'D'   GEO - 'D'   E/D/KIISLAMU - 'D'   KISW - 'C'   ENGL - 'D'   ARABIC LANGUAGE - 'D'   PHY - 'F'   CHEM - 'D'   BIO - 'D'   B/MATH - 'F'","S1297 JONGOWE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 10;  DIV-IV = 69;  DIV-0 = 6"
"1548668027-2850","https://matokeo.necta.go.tz/csee/csee.htm","S2391 LUDUGA","https://matokeo.necta.go.tz/csee/results/s2391.htm","S2391/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S2391 LUDUGA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 7;  DIV-III = 18;  DIV-IV = 93;  DIV-0 = 14"
"1548672081-3805","https://matokeo.necta.go.tz/csee/csee.htm","S1374 KICHANGACHUI","https://matokeo.necta.go.tz/csee/results/s1374.htm","S1374/0001","F","24","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   E/D/KIISLAMU - 'F'   KISW - 'C'   ENGL - 'C'   PHY - 'D'   CHEM - 'C'   BIO - 'C'   B/MATH - 'D'","S1374 KICHANGACHUI SECONDARY SCHOOL","DIV-I = 12;  DIV-II = 50;  DIV-III = 42;  DIV-IV = 43;  DIV-0 = 5"
"1548663160-1768","https://matokeo.necta.go.tz/csee/csee.htm","S3503 MWENDAKULIMA","https://matokeo.necta.go.tz/csee/results/s3503.htm","S3503/0001","F","35","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'F'   ENGL - 'F'   PHY - 'F'   CHEM - 'F'   BIO - 'F'   B/MATH - 'F'","S3503 MWENDAKULIMA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 10;  DIV-III = 18;  DIV-IV = 54;  DIV-0 = 24"
"1548677009-4850","https://matokeo.necta.go.tz/csee/csee.htm","S0135 MOSHI TECHNICAL","https://matokeo.necta.go.tz/csee/results/s0135.htm","S0135/0001","F","28","IV","CIV - 'D'   GEO - 'C'   KISW - 'C'   ENGL - 'C'   CHEM - 'F'   ENG SC - 'F'   B/MATH - 'F'   BLD CONSTR - 'F'   ARCH DRAUGHT - 'F'","S0135 MOSHI TECHNICAL SECONDARY SCHOOL","DIV-I = 36;  DIV-II = 47;  DIV-III = 55;  DIV-IV = 94;  DIV-0 = 48"
"1548663682-1890","https://matokeo.necta.go.tz/csee/csee.htm","S3381 IKUKWA","https://matokeo.necta.go.tz/csee/results/s3381.htm","S3381/0001","F","30","IV","CIV - 'D'   HIST - 'F'   GEO - 'D'   KISW - 'C'   ENGL - 'D'   BIO - 'F'   B/MATH - 'F'","S3381 IKUKWA SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 1;  DIV-III = 0;  DIV-IV = 7;  DIV-0 = 1"
"1548676326-4693","https://matokeo.necta.go.tz/csee/csee.htm","S0342 SHAABAN ROBERT","https://matokeo.necta.go.tz/csee/results/s0342.htm","S0342/0001","F","24","III","CIV - 'C'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'B'   BIO - 'C'   B/MATH - 'F'   COMM - 'F'   B/KEEPING - 'F'","S0342 SHAABAN ROBERT SECONDARY SCHOOL","DIV-I = 16;  DIV-II = 37;  DIV-III = 32;  DIV-IV = 37;  DIV-0 = 0"
"1548671541-3677","https://matokeo.necta.go.tz/csee/csee.htm","S1519 ARUSHA SOS HERMANN GMEINER","https://matokeo.necta.go.tz/csee/results/s1519.htm","S1519/0001","F","25","III","CIV - 'D'   HIST - 'D'   GEO - 'D'   KISW - 'C'   ENGL - 'C'   PHY - 'X'   CHEM - 'D'   BIO - 'C'   B/MATH - 'F'","S1519 ARUSHA SOS HERMANN GMEINER SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 5;  DIV-III = 8;  DIV-IV = 8;  DIV-0 = 0"
"1548663433-1828","https://matokeo.necta.go.tz/csee/csee.htm","S3443 MWARUSEMBE","https://matokeo.necta.go.tz/csee/results/s3443.htm","S3443/0001","F","33","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'C'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'","S3443 MWARUSEMBE SECONDARY SCHOOL","DIV-I = 0;  DIV-II = 4;  DIV-III = 4;  DIV-IV = 45;  DIV-0 = 19"
"1548666292-2471","https://matokeo.necta.go.tz/csee/csee.htm","S2792 SUKUMA","https://matokeo.necta.go.tz/csee/results/s2792.htm","S2792/0001","F","32","IV","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'D'   BIO - 'D'   B/MATH - 'F'","S2792 SUKUMA SECONDARY SCHOOL","DIV-I = 2;  DIV-II = 11;  DIV-III = 17;  DIV-IV = 68;  DIV-0 = 32"
"1548672879-3982","https://matokeo.necta.go.tz/csee/csee.htm","S1176 BUSOLWA","https://matokeo.necta.go.tz/csee/results/s1176.htm","S1176/0001","F","34","0","CIV - 'F'   HIST - 'F'   GEO - 'F'   KISW - 'D'   ENGL - 'F'   BIO - 'F'   B/MATH - 'F'   COMM - 'F'   B/KEEPING - 'F'","S1176 BUSOLWA SECONDARY SCHOOL","DIV-I = 1;  DIV-II = 9;  DIV-III = 15;  DIV-IV = 44;  DIV-0 = 14"
"1548679026-5600","https://matokeo.necta.go.tz/csee/csee.htm","P0895 MWAYA  CENTRE","https://matokeo.necta.go.tz/csee/results/p0895.htm","P0895/0001","F","-","ABS","HIST - 'X'   GEO - 'X'   KISW - 'X'   ENGL - 'X'","P0895 MWAYA SECONDARY SCHOOL CENTRE","DIV-I = 0;  DIV-II = 1;  DIV-III = 2;  DIV-IV = 13;  DIV-0 = 8"
